X Z U W THETA OMEGA
1.31026741068338e-05 -0.00749087198116273 3.21143746714425e-06 -0.00183599705189933 60 0
1.31348081593641e-05 -0.00750924320164558 3.21537304467958e-06 -0.00183824704466918 60 0
1.31669815676697e-05 -0.00752763692205608 3.21930862219994e-06 -0.00184049703743016 60 0
1.31991943317504e-05 -0.00754605314239415 3.22324419970536e-06 -0.00184274703018229 60 0
1.32314464516061e-05 -0.0075644918626597 3.22717977719585e-06 -0.00184499702292557 60 0
1.32637379272366e-05 -0.00758295308285264 3.23111535467141e-06 -0.00184724701565999 60 0
1.32960687586418e-05 -0.00760143680297287 3.23505093213206e-06 -0.00184949700838555 60 0
1.33284389458215e-05 -0.00761994302302032 3.23898650957783e-06 -0.00185174700110226 60 0
1.33608484887757e-05 -0.00763847174299488 3.24292208700871e-06 -0.00185399699381012 60 0
1.33932973875042e-05 -0.00765702296289649 3.24685766442472e-06 -0.00185624698650912 60 0
1.34257856420068e-05 -0.00767559668272503 3.25079324182587e-06 -0.00185849697919926 60 0
1.34583132522835e-05 -0.00769419290248044 3.25472881921219e-06 -0.00186074697188055 60 0
1.3490880218334e-05 -0.00771281162216261 3.25866439658368e-06 -0.00186299696455299 60 0
1.35234865401582e-05 -0.00773145284177147 3.26259997394035e-06 -0.00186524695721657 60 0
1.3556132217756e-05 -0.00775011656130692 3.26653555128223e-06 -0.00186749694987129 60 0
1.35888172511273e-05 -0.00776880278076887 3.27047112860931e-06 -0.00186974694251716 60 0
1.3621541640272e-05 -0.00778751150015723 3.27440670592162e-06 -0.00187199693515418 60 0
1.36543053851898e-05 -0.00780624271947192 3.27834228321917e-06 -0.00187424692778234 60 0
1.36871084858806e-05 -0.00782499643871284 3.28227786050197e-06 -0.00187649692040164 60 0
1.37199509423444e-05 -0.00784377265787992 3.28621343777004e-06 -0.00187874691301209 60 0
1.37528327545809e-05 -0.00786257137697306 3.29014901502338e-06 -0.00188099690561369 60 0
1.37857539225901e-05 -0.00788139259599217 3.29408459226202e-06 -0.00188324689820643 60 0
1.38187144463717e-05 -0.00790023631493716 3.29802016948597e-06 -0.00188549689079031 60 0
1.38517143259257e-05 -0.00791910253380794 3.30195574669523e-06 -0.00188774688336534 60 0
1.3884753561252e-05 -0.00793799125260443 3.30589132388982e-06 -0.00188999687593151 60 0
1.39178321523503e-05 -0.00795690247132654 3.30982690106976e-06 -0.00189224686848883 60 0
1.39509500992206e-05 -0.00797583618997418 3.31376247823506e-06 -0.0018944968610373 60 0
1.39841074018626e-05 -0.00799479240854726 3.31769805538573e-06 -0.00189674685357691 60 0
1.40173040602764e-05 -0.00801377112704568 3.32163363252179e-06 -0.00189899684610766 60 0
1.40505400744616e-05 -0.00803277234546938 3.32556920964324e-06 -0.00190124683862956 60 0
1.40838154444183e-05 -0.00805179606381825 3.32950478675011e-06 -0.0019034968311426 60 0
1.41171301701462e-05 -0.0080708422820922 3.3334403638424e-06 -0.00190574682364679 60 0
1.41504842516453e-05 -0.00808991100029115 3.33737594092013e-06 -0.00190799681614213 60 0
1.41838776889153e-05 -0.00810900221841501 3.34131151798331e-06 -0.00191024680862861 60 0
1.42173104819561e-05 -0.00812811593646369 3.34524709503196e-06 -0.00191249680110623 60 0
1.42507826307677e-05 -0.00814725215443711 3.34918267206609e-06 -0.001914746793575 60 0
1.42842941353498e-05 -0.00816641087233516 3.35311824908571e-06 -0.00191699678603491 60 0
1.43178449957024e-05 -0.00818559209015777 3.35705382609083e-06 -0.00191924677848597 60 0
1.43514352118252e-05 -0.00820479580790485 3.36098940308148e-06 -0.00192149677092817 60 0
1.43850647837182e-05 -0.00822402202557631 3.36492498005765e-06 -0.00192374676336152 60 0
1.44187337113813e-05 -0.00824327074317205 3.36886055701937e-06 -0.00192599675578602 60 0
1.44524419948142e-05 -0.008262541960692 3.37279613396665e-06 -0.00192824674820166 60 0
1.44861896340168e-05 -0.00828183567813605 3.3767317108995e-06 -0.00193049674060844 60 0
1.4519976628989e-05 -0.00830115189550413 3.38066728781794e-06 -0.00193274673300637 60 0
1.45538029797307e-05 -0.00832049061279615 3.38460286472197e-06 -0.00193499672539544 60 0
1.45876686862418e-05 -0.00833985183001201 3.38853844161162e-06 -0.00193724671777566 60 0
1.4621573748522e-05 -0.00835923554715163 3.39247401848689e-06 -0.00193949671014702 60 0
1.46555181665713e-05 -0.00837864176421492 3.3964095953478e-06 -0.00194174670250953 60 0
1.46895019403895e-05 -0.00839807048120179 3.40034517219436e-06 -0.00194399669486318 60 0
1.47235250699764e-05 -0.00841752169811216 3.40428074902659e-06 -0.00194624668720798 60 0
1.4757587555332e-05 -0.00843699541494592 3.4082163258445e-06 -0.00194849667954392 60 0
1.47916893964561e-05 -0.008456491631703 3.41215190264809e-06 -0.00195074667187101 60 0
1.48258305933486e-05 -0.00847601034838331 3.4160874794374e-06 -0.00195299666418925 60 0
1.48600111460093e-05 -0.00849555156498676 3.42002305621242e-06 -0.00195524665649862 60 0
1.48942310544381e-05 -0.00851511528151326 3.42395863297317e-06 -0.00195749664879915 60 0
1.49284903186348e-05 -0.00853470149796271 3.42789420971967e-06 -0.00195974664109081 60 0
1.49627889385993e-05 -0.00855431021433504 3.43182978645193e-06 -0.00196199663337363 60 0
1.49971269143315e-05 -0.00857394143063015 3.43576536316996e-06 -0.00196424662564758 60 0
1.50315042458313e-05 -0.00859359514684796 3.43970093987378e-06 -0.00196649661791269 60 0
1.50659209330984e-05 -0.00861327136298837 3.44363651656339e-06 -0.00196874661016893 60 0
1.51003769761329e-05 -0.00863297007905131 3.44757209323881e-06 -0.00197099660241633 60 0
1.51348723749344e-05 -0.00865269129503667 3.45150766990006e-06 -0.00197324659465486 60 0
1.51694071295029e-05 -0.00867243501094437 3.45544324654715e-06 -0.00197549658688455 60 0
1.52039812398383e-05 -0.00869220122677433 3.45937882318009e-06 -0.00197774657910538 60 0
1.52385947059404e-05 -0.00871198994252645 3.4633143997989e-06 -0.00197999657131735 60 0
1.5273247527809e-05 -0.00873180115820065 3.46724997640358e-06 -0.00198224656352046 60 0
1.53079397054441e-05 -0.00875163487379683 3.47118555299416e-06 -0.00198449655571473 60 0
1.53426712388455e-05 -0.00877149108931491 3.47512112957064e-06 -0.00198674654790013 60 0
1.5377442128013e-05 -0.0087913698047548 3.47905670613304e-06 -0.00198899654007669 60 0
1.54122523729466e-05 -0.00881127102011641 3.48299228268137e-06 -0.00199124653224438 60 0
1.5447101973646e-05 -0.00883119473539966 3.48692785921565e-06 -0.00199349652440323 60 0
1.54819909301112e-05 -0.00885114095060445 3.49086343573589e-06 -0.00199574651655321 60 0
1.5516919242342e-05 -0.00887110966573069 3.49479901224209e-06 -0.00199799650869434 60 0
1.55518869103383e-05 -0.00889110088077831 3.49873458873428e-06 -0.00200024650082662 60 0
1.55868939340999e-05 -0.0089111145957472 3.50267016521247e-06 -0.00200249649295004 60 0
1.56219403136266e-05 -0.00893115081063727 3.50660574167668e-06 -0.00200474648506461 60 0
1.56570260489185e-05 -0.00895120952544846 3.5105413181269e-06 -0.00200699647717032 60 0
1.56921511399753e-05 -0.00897129074018065 3.51447689456317e-06 -0.00200924646926718 60 0
1.57273155867968e-05 -0.00899139445483377 3.51841247098549e-06 -0.00201149646135518 60 0
1.5762519389383e-05 -0.00901152066940773 3.52234804739387e-06 -0.00201374645343433 60 0
1.57977625477337e-05 -0.00903166938390243 3.52628362378833e-06 -0.00201599644550462 60 0
1.58330450618488e-05 -0.00905184059831779 3.53021920016888e-06 -0.00201824643756606 60 0
1.58683669317281e-05 -0.00907203431265372 3.53415477653554e-06 -0.00202049642961864 60 0
1.59037281573715e-05 -0.00909225052691013 3.53809035288832e-06 -0.00202274642166236 60 0
1.59391287387788e-05 -0.00911248924108693 3.54202592922722e-06 -0.00202499641369723 60 0
1.597456867595e-05 -0.00913275045518404 3.54596150555228e-06 -0.00202724640572325 60 0
1.60100479688848e-05 -0.00915303416920137 3.54989708186349e-06 -0.00202949639774041 60 0
1.60455666175832e-05 -0.00917334038313882 3.55383265816087e-06 -0.00203174638974872 60 0
1.6081124622045e-05 -0.00919366909699631 3.55776823444444e-06 -0.00203399638174817 60 0
1.611672198227e-05 -0.00921402031077375 3.5617038107142e-06 -0.00203624637373876 60 0
1.61523586982582e-05 -0.00923439402447105 3.56563938697018e-06 -0.00203849636572051 60 0
1.61880347700094e-05 -0.00925479023808813 3.56957496321238e-06 -0.00204074635769339 60 0
1.62237501975234e-05 -0.00927520895162489 3.57351053944083e-06 -0.00204299634965742 60 0
1.62595049808002e-05 -0.00929565016508125 3.57744611565552e-06 -0.0020452463416126 60 0
1.62952991198395e-05 -0.00931611387845711 3.58138169185648e-06 -0.00204749633355892 60 0
1.63311326146412e-05 -0.00933660009175239 3.58531726804371e-06 -0.00204974632549639 60 0
1.63670054652053e-05 -0.00935710880496701 3.58925284421724e-06 -0.002051996317425 60 0
1.64029176715315e-05 -0.00937764001810087 3.59318842037707e-06 -0.00205424630934475 60 0
1.64388692336198e-05 -0.00939819373115387 3.59712399652322e-06 -0.00205649630125565 60 0
1.64748601514699e-05 -0.00941876994412595 3.6010595726557e-06 -0.0020587462931577 60 0
1.65108904250818e-05 -0.009439368657017 3.60499514877453e-06 -0.00206099628505089 60 0
1.65469600544553e-05 -0.00945998986982693 3.60893072487972e-06 -0.00206324627693522 60 0
1.65830690395903e-05 -0.00948063358255567 3.61286630097127e-06 -0.0020654962688107 60 0
1.66192173804866e-05 -0.00950129979520312 3.61680187704921e-06 -0.00206774626067733 60 0
1.66554050771441e-05 -0.00952198850776919 3.62073745311356e-06 -0.0020699962525351 60 0
1.66916321295627e-05 -0.00954269972025379 3.62467302916431e-06 -0.00207224624438402 60 0
1.67278985377422e-05 -0.00956343343265684 3.62860860520148e-06 -0.00207449623622408 60 0
1.67642043016825e-05 -0.00958418964497824 3.6325441812251e-06 -0.00207674622805528 60 0
1.68005494213834e-05 -0.00960496835721791 3.63647975723516e-06 -0.00207899621987763 60 0
1.68369338968449e-05 -0.00962576956937576 3.64041533323169e-06 -0.00208124621169113 60 0
1.68733577280667e-05 -0.0096465932814517 3.6443509092147e-06 -0.00208349620349577 60 0
1.69098209150488e-05 -0.00966743949344565 3.6482864851842e-06 -0.00208574619529155 60 0
1.69463234577909e-05 -0.0096883082053575 3.65222206114021e-06 -0.00208799618707848 60 0
1.6982865356293e-05 -0.00970919941718719 3.65615763708273e-06 -0.00209024617885656 60 0
1.7019446610555e-05 -0.0097301131289346 3.66009321301179e-06 -0.00209249617062578 60 0
1.70560672205766e-05 -0.00975104934059967 3.66402878892739e-06 -0.00209474616238614 60 0
1.70927271863578e-05 -0.0097720080521823 3.66796436482955e-06 -0.00209699615413765 60 0
1.71294265078983e-05 -0.00979298926368239 3.67189994071828e-06 -0.00209924614588031 60 0
1.71661651851982e-05 -0.00981399297509987 3.67583551659359e-06 -0.00210149613761411 60 0
1.72029432182572e-05 -0.00983501918643464 3.6797710924555e-06 -0.00210374612933905 60 0
1.72397606070752e-05 -0.00985606789768662 3.68370666830403e-06 -0.00210599612105514 60 0
1.7276617351652e-05 -0.00987713910885572 3.68764224413918e-06 -0.00210824611276237 60 0
1.73135134519876e-05 -0.00989823281994184 3.69157781996096e-06 -0.00211049610446075 60 0
1.73504489080817e-05 -0.0099193490309449 3.6955133957694e-06 -0.00211274609615028 60 0
1.73874237199343e-05 -0.00994048774186481 3.6994489715645e-06 -0.00211499608783095 60 0
1.74244378875452e-05 -0.00996164895270149 3.70338454734628e-06 -0.00211724607950276 60 0
1.74614914109142e-05 -0.00998283266345484 3.70732012311476e-06 -0.00211949607116572 60 0
1.74985842900413e-05 -0.0100040388741248 3.71125569886993e-06 -0.00212174606281982 60 0
1.75357165249263e-05 -0.0100252675847112 3.71519127461183e-06 -0.00212399605446507 60 0
1.75728881155691e-05 -0.010046518795214 3.71912685034046e-06 -0.00212624604610147 60 0
1.76100990619694e-05 -0.0100677925056332 3.72306242605583e-06 -0.00212849603772901 60 0
1.76473493641273e-05 -0.0100890887159686 3.72699800175796e-06 -0.00213074602934769 60 0
1.76846390220425e-05 -0.0101104074262201 3.73093357744686e-06 -0.00213299602095752 60 0
1.77219680357148e-05 -0.0101317486363877 3.73486915312254e-06 -0.00213524601255849 60 0
1.77593364051443e-05 -0.0101531123464713 3.73880472878502e-06 -0.00213749600415061 60 0
1.77967441303307e-05 -0.0101744985564707 3.74274030443432e-06 -0.00213974599573388 60 0
1.78341912112739e-05 -0.0101959072663859 3.74667588007044e-06 -0.00214199598730828 60 0
1.78716776479737e-05 -0.0102173384762168 3.7506114556934e-06 -0.00214424597887384 60 0
1.79092034404301e-05 -0.0102387921859634 3.75454703130321e-06 -0.00214649597043054 60 0
1.79467685886428e-05 -0.0102602683956254 3.75848260689988e-06 -0.00214874596197838 60 0
1.79843730926118e-05 -0.0102817671052029 3.76241818248343e-06 -0.00215099595351737 60 0
1.80220169523368e-05 -0.0103032883146957 3.76635375805387e-06 -0.0021532459450475 60 0
1.80597001678179e-05 -0.0103248320241038 3.77028933361122e-06 -0.00215549593656878 60 0
1.80974227390547e-05 -0.0103463982334271 3.77422490915548e-06 -0.0021577459280812 60 0
1.81351846660473e-05 -0.0103679869426654 3.77816048468668e-06 -0.00215999591958477 60 0
1.81729859487954e-05 -0.0103895981518187 3.78209606020482e-06 -0.00216224591107949 60 0
1.82108265872989e-05 -0.010411231860887 3.78603163570992e-06 -0.00216449590256534 60 0
1.82487065815577e-05 -0.01043288806987 3.78996721120199e-06 -0.00216674589404235 60 0
1.82866259315717e-05 -0.0104545667787678 3.79390278668105e-06 -0.0021689958855105 60 0
1.83245846373406e-05 -0.0104762679875802 3.7978383621471e-06 -0.00217124587696979 60 0
1.83625826988644e-05 -0.0104979916963071 3.80177393760016e-06 -0.00217349586842023 60 0
1.84006201161429e-05 -0.0105197379049486 3.80570951304025e-06 -0.00217574585986181 60 0
1.8438696889176e-05 -0.0105415066135044 3.80964508846738e-06 -0.00217799585129454 60 0
1.84768130179636e-05 -0.0105632978219744 3.81358066388155e-06 -0.00218024584271841 60 0
1.85149685025055e-05 -0.0105851115303587 3.8175162392828e-06 -0.00218249583413343 60 0
1.85531633428015e-05 -0.0106069477386571 3.82145181467112e-06 -0.00218474582553959 60 0
1.85913975388516e-05 -0.0106288064468695 3.82538739004653e-06 -0.0021869958169369 60 0
1.86296710906556e-05 -0.0106506876549958 3.82932296540904e-06 -0.00218924580832535 60 0
1.86679839982134e-05 -0.0106725913630359 3.83325854075868e-06 -0.00219149579970495 60 0
1.87063362615247e-05 -0.0106945175709898 3.83719411609544e-06 -0.00219374579107569 60 0
1.87447278805896e-05 -0.0107164662788574 3.84112969141935e-06 -0.00219599578243758 60 0
1.87831588554078e-05 -0.0107384374866386 3.84506526673042e-06 -0.00219824577379061 60 0
1.88216291859792e-05 -0.0107604311943332 3.84900084202866e-06 -0.00220049576513479 60 0
1.88601388723037e-05 -0.0107824474019412 3.85293641731408e-06 -0.00220274575647011 60 0
1.88986879143811e-05 -0.0108044861094626 3.8568719925867e-06 -0.00220499574779658 60 0
1.89372763122114e-05 -0.0108265473168971 3.86080756784653e-06 -0.00220724573911419 60 0
1.89759040657942e-05 -0.0108486310242448 3.86474314309359e-06 -0.00220949573042295 60 0
1.90145711751296e-05 -0.0108707372315056 3.86867871832788e-06 -0.00221174572172285 60 0
1.90532776402174e-05 -0.0108928659386792 3.87261429354943e-06 -0.0022139957130139 60 0
1.90920234610575e-05 -0.0109150171457658 3.87654986875824e-06 -0.00221624570429609 60 0
1.91308086376496e-05 -0.0109371908527651 3.88048544395432e-06 -0.00221849569556943 60 0
1.91696331699937e-05 -0.0109593870596772 3.8844210191377e-06 -0.00222074568683391 60 0
1.92084970580897e-05 -0.0109816057665018 3.88835659430839e-06 -0.00222299567808954 60 0
1.92474003019373e-05 -0.0110038469732389 3.89229216946639e-06 -0.00222524566933631 60 0
1.92863429015365e-05 -0.0110261106798885 3.89622774461172e-06 -0.00222749566057422 60 0
1.93253248568871e-05 -0.0110483968864504 3.90016331974439e-06 -0.00222974565180329 60 0
1.9364346167989e-05 -0.0110707055929245 3.90409889486443e-06 -0.00223199564302349 60 0
1.94034068348421e-05 -0.0110930367993108 3.90803446997183e-06 -0.00223424563423484 60 0
1.94425068574461e-05 -0.0111153905056092 3.91197004506662e-06 -0.00223649562543734 60 0
1.9481646235801e-05 -0.0111377667118195 3.91590562014881e-06 -0.00223874561663098 60 0
1.95208249699067e-05 -0.0111601654179418 3.91984119521841e-06 -0.00224099560781577 60 0
1.95600430597629e-05 -0.0111825866239758 3.92377677027543e-06 -0.0022432455989917 60 0
1.95993005053696e-05 -0.0112050303299216 3.92771234531989e-06 -0.00224549559015878 60 0
1.96385973067266e-05 -0.011227496535779 3.9316479203518e-06 -0.002247745581317 60 0
1.96779334638338e-05 -0.0112499852415479 3.93558349537117e-06 -0.00224999557246636 60 0
1.97173089766911e-05 -0.0112724964472283 3.93951907037803e-06 -0.00225224556360688 60 0
1.97567238452982e-05 -0.01129503015282 3.94345464537237e-06 -0.00225449555473853 60 0
1.97961780696551e-05 -0.011317586358323 3.94739022035422e-06 -0.00225674554586133 60 0
1.98356716497617e-05 -0.0113401650637372 3.95132579532358e-06 -0.00225899553697528 60 0
1.98752045856177e-05 -0.0113627662690625 3.95526137028048e-06 -0.00226124552808037 60 0
1.99147768772231e-05 -0.0113853899742988 3.95919694522492e-06 -0.00226349551917661 60 0
1.99543885245777e-05 -0.011408036179446 3.96313252015692e-06 -0.00226574551026399 60 0
1.99940395276813e-05 -0.011430704884504 3.96706809507649e-06 -0.00226799550134251 60 0
2.0033729886534e-05 -0.0114533960894728 3.97100366998364e-06 -0.00227024549241218 60 0
2.00734596011354e-05 -0.0114761097943522 3.9749392448784e-06 -0.002272495483473 60 0
2.01132286714854e-05 -0.0114988459991422 3.97887481976076e-06 -0.00227474547452496 60 0
2.01530370975841e-05 -0.0115216047038427 3.98281039463075e-06 -0.00227699546556807 60 0
2.01928848794311e-05 -0.0115443859084536 3.98674596948837e-06 -0.00227924545660232 60 0
2.02327720170263e-05 -0.0115671896129747 3.99068154433365e-06 -0.00228149544762771 60 0
2.02726985103697e-05 -0.0115900158174061 3.99461711916658e-06 -0.00228374543864425 60 0
2.0312664359461e-05 -0.0116128645217476 3.9985526939872e-06 -0.00228599542965194 60 0
2.03526695643002e-05 -0.0116357357259991 4.00248826879551e-06 -0.00228824542065077 60 0
2.03927141248871e-05 -0.0116586294301606 4.00642384359152e-06 -0.00229049541164074 60 0
2.04327980412215e-05 -0.0116815456342319 4.01035941837525e-06 -0.00229274540262186 60 0
2.04729213133034e-05 -0.011704484338213 4.01429499314671e-06 -0.00229499539359413 60 0
